"2014-11-10 20:37:33 -0500","JOIN","sentinel___",""
"2014-11-10 21:00:52 -0500","JOIN","garethr__",""
"2014-11-10 21:10:44 -0500","JOIN","eax_",""
"2014-11-10 21:26:15 -0500","JOIN","|1N3|",""
"2014-11-10 22:37:26 -0500","JOIN","popeye92",""
"2014-11-11 00:12:40 -0500","JOIN","mavihs",""
"2014-11-11 01:00:35 -0500","JOIN","rbmarliere",""
"2014-11-11 02:24:07 -0500","JOIN","MatToufoutu",""
"2014-11-11 02:55:24 -0500","JOIN","johann__",""
"2014-11-11 03:19:45 -0500","JOIN","GiRa",""
"2014-11-11 03:39:29 -0500","JOIN","myshell",""
"2014-11-11 04:05:52 -0500","JOIN","AFKGeek",""
"2014-11-11 04:08:36 -0500","JOIN","fcerullo",""
"2014-11-11 04:24:00 -0500","MESSAGE","fcerullo","hi there"
"2014-11-11 04:26:40 -0500","JOIN","AFK_Geek",""
"2014-11-11 04:27:01 -0500","JOIN","AFK_Geek",""
"2014-11-11 05:38:15 -0500","JOIN","rbmarliere",""
"2014-11-11 05:38:15 -0500","JOIN","rbmarliere",""
"2014-11-11 07:25:50 -0500","JOIN","myshell",""
"2014-11-11 07:39:31 -0500","JOIN","johann__",""
"2014-11-11 07:43:20 -0500","JOIN","myshell",""
"2014-11-11 07:50:16 -0500","JOIN","LongCatTH",""
"2014-11-11 07:51:07 -0500","JOIN","crakrjak_respawn",""
"2014-11-11 07:59:03 -0500","JOIN","johann__",""
"2014-11-11 08:11:28 -0500","JOIN","|1N3|",""
"2014-11-11 09:03:03 -0500","JOIN","johann__",""
"2014-11-11 09:27:40 -0500","JOIN","andreMKE",""
"2014-11-11 09:40:39 -0500","JOIN","johann__",""
"2014-11-11 10:39:25 -0500","JOIN","forced_request",""
"2014-11-11 10:46:38 -0500","JOIN","whippythellama",""
"2014-11-11 11:37:39 -0500","JOIN","danielbucher",""
"2014-11-11 11:51:17 -0500","JOIN","crakrjak_respawn",""
"2014-11-11 13:35:44 -0500","JOIN","myshell",""
"2014-11-11 14:55:20 -0500","JOIN","forced_request",""
"2014-11-11 14:57:30 -0500","JOIN","forced_request",""
"2014-11-11 15:33:20 -0500","JOIN","wartdev",""
"2014-11-11 16:26:09 -0500","JOIN","whippythellama",""
"2014-11-11 16:29:35 -0500","JOIN","whippythellama",""
"2014-11-11 16:39:04 -0500","JOIN","HairyFotr",""
"2014-11-11 16:58:19 -0500","JOIN","crakrjak_respawn",""
"2014-11-11 17:01:18 -0500","JOIN","csteipp",""
"2014-11-11 17:01:51 -0500","JOIN","andreMKE",""
"2014-11-11 17:11:52 -0500","JOIN","crakrjak_respawn",""
"2014-11-11 17:39:03 -0500","JOIN","crakrjak_respawn",""
"2014-11-11 18:16:01 -0500","JOIN","crakrjak_respawn",""
"2014-11-11 18:19:15 -0500","JOIN","mavihs",""
"2014-11-11 18:36:52 -0500","JOIN","rbmarliere",""
"2014-11-11 18:45:27 -0500","JOIN","|1N3|",""
"2014-11-11 19:23:59 -0500","JOIN","crakrjak_respawn",""
"2014-11-11 20:17:52 -0500","JOIN","fcerullo_",""
"2014-11-11 20:30:35 -0500","JOIN","crakrjak",""
"2014-11-11 21:45:10 -0500","JOIN","akamaru217",""
"2014-11-11 22:09:59 -0500","JOIN","_7a",""
"2014-11-11 22:10:03 -0500","JOIN","_7a",""
"2014-11-11 22:57:41 -0500","JOIN","crakrjak",""
"2014-11-12 00:15:10 -0500","JOIN","akamaru",""
"2014-11-12 00:40:28 -0500","JOIN","LongCatTH",""
"2014-11-12 00:50:25 -0500","JOIN","popeye92",""
"2014-11-12 01:37:13 -0500","JOIN","akamaru217",""
"2014-11-12 01:41:22 -0500","JOIN","HairyFotr",""
"2014-11-12 02:31:09 -0500","JOIN","myshell",""
"2014-11-12 03:11:50 -0500","JOIN","johann__",""
"2014-11-12 03:25:44 -0500","JOIN","GiRa",""
"2014-11-12 04:03:46 -0500","JOIN","Mouzz",""
"2014-11-12 04:23:08 -0500","JOIN","AFKGeek",""
"2014-11-12 04:28:08 -0500","JOIN","cokesme",""
"2014-11-12 05:10:27 -0500","JOIN","johann__",""
"2014-11-12 05:26:04 -0500","JOIN","joob",""
"2014-11-12 05:44:36 -0500","JOIN","joob",""
"2014-11-12 05:53:47 -0500","JOIN","johann__",""
"2014-11-12 06:33:40 -0500","JOIN","mavihs",""
"2014-11-12 06:44:09 -0500","JOIN","joob",""
"2014-11-12 06:51:51 -0500","JOIN","myshell",""
"2014-11-12 07:04:12 -0500","JOIN","HairyFotr",""
"2014-11-12 07:04:52 -0500","JOIN","rbmarliere",""
"2014-11-12 07:05:03 -0500","JOIN","rbmarliere",""
"2014-11-12 07:44:11 -0500","JOIN","johann__",""
"2014-11-12 07:59:42 -0500","JOIN","crakrjak",""
"2014-11-12 08:08:08 -0500","JOIN","secrgb",""
"2014-11-12 08:14:43 -0500","JOIN","crakrjak",""
"2014-11-12 08:24:50 -0500","JOIN","CrashSerious",""
"2014-11-12 08:39:36 -0500","JOIN","andreMKE",""
"2014-11-12 09:03:14 -0500","JOIN","crakrjak",""
"2014-11-12 09:07:43 -0500","JOIN","crakrjak",""
"2014-11-12 09:13:27 -0500","JOIN","crakrjak",""
"2014-11-12 09:20:31 -0500","JOIN","crakrjak",""
"2014-11-12 09:41:10 -0500","JOIN","BrianWGray",""
"2014-11-12 09:46:01 -0500","JOIN","CrashSerious",""
"2014-11-12 09:48:23 -0500","JOIN","crakrjak",""
"2014-11-12 10:07:37 -0500","JOIN","forced_request",""
"2014-11-12 10:19:35 -0500","JOIN","crakrjak",""
"2014-11-12 10:34:33 -0500","JOIN","whippythellama",""
"2014-11-12 10:51:29 -0500","JOIN","johann__",""
"2014-11-12 11:02:12 -0500","JOIN","johann__",""
"2014-11-12 11:03:42 -0500","JOIN","titanomachy",""
"2014-11-12 11:10:39 -0500","JOIN","AFKGeek",""
"2014-11-12 11:15:31 -0500","JOIN","johann__",""
"2014-11-12 11:52:26 -0500","JOIN","johann__",""
"2014-11-12 12:28:30 -0500","JOIN","johann__",""
"2014-11-12 12:36:36 -0500","JOIN","johann__",""
"2014-11-12 12:41:16 -0500","JOIN","johann__",""
"2014-11-12 12:55:55 -0500","JOIN","csteipp",""
"2014-11-12 14:01:53 -0500","JOIN","crakrjak",""
"2014-11-12 15:03:39 -0500","JOIN","myshell",""
"2014-11-12 15:28:23 -0500","JOIN","crakrjak",""
"2014-11-12 16:37:31 -0500","JOIN","whippythellama",""
"2014-11-12 18:27:10 -0500","JOIN","crakrjak",""
"2014-11-12 18:43:28 -0500","JOIN","cj_bisch",""
"2014-11-12 18:44:31 -0500","JOIN","cjbischoff1",""
"2014-11-12 18:45:46 -0500","JOIN","|1N3|",""
"2014-11-12 19:44:25 -0500","JOIN","crakrjak",""
"2014-11-12 19:54:50 -0500","JOIN","bantu",""
"2014-11-12 20:31:03 -0500","JOIN","crakrjak",""
"2014-11-12 21:05:10 -0500","JOIN","crakrjak",""
"2014-11-12 21:19:03 -0500","JOIN","crakrjak",""
"2014-11-12 21:24:22 -0500","JOIN","crakrjak",""
"2014-11-12 21:30:10 -0500","JOIN","crakrjak",""
"2014-11-12 21:32:23 -0500","JOIN","crakrjak",""
"2014-11-12 21:42:33 -0500","JOIN","crakrjak",""
"2014-11-12 22:06:12 -0500","JOIN","crakrjak",""
"2014-11-12 22:12:58 -0500","JOIN","crakrjak",""
"2014-11-12 22:28:05 -0500","JOIN","renoirb",""
"2014-11-12 23:01:27 -0500","JOIN","renoirb",""
"2014-11-12 23:06:45 -0500","JOIN","akamaru217",""
"2014-11-12 23:09:17 -0500","JOIN","Guest12958",""
"2014-11-12 23:10:28 -0500","JOIN","crakrjak",""
"2014-11-12 23:12:37 -0500","JOIN","eax_",""
"2014-11-12 23:12:42 -0500","JOIN","renoirb_AFK",""
"2014-11-12 23:12:42 -0500","JOIN","HedgeMage_",""
"2014-11-12 23:12:45 -0500","JOIN","HedgeMag-",""
"2014-11-12 23:18:32 -0500","JOIN","crakrjak",""
"2014-11-12 23:20:11 -0500","JOIN","crakrjak",""
"2014-11-12 23:25:11 -0500","JOIN","fcerullo_",""
"2014-11-13 00:05:22 -0500","JOIN","Kasperle",""
"2014-11-13 00:26:38 -0500","JOIN","LongCatTH",""
"2014-11-13 00:33:59 -0500","JOIN","csteipp",""
"2014-11-13 01:09:08 -0500","JOIN","popeye92",""
"2014-11-13 01:43:34 -0500","JOIN","myshell",""
"2014-11-13 01:53:23 -0500","JOIN","ikari",""
"2014-11-13 02:17:10 -0500","JOIN","vago",""
"2014-11-13 02:48:34 -0500","JOIN","johann__",""
"2014-11-13 02:55:33 -0500","JOIN","johann__",""
"2014-11-13 03:02:05 -0500","JOIN","myshell",""
"2014-11-13 03:12:42 -0500","JOIN","cokesme",""
"2014-11-13 03:15:02 -0500","JOIN","GiRa",""
"2014-11-13 03:15:04 -0500","JOIN","GiRa",""
"2014-11-13 03:28:18 -0500","JOIN","johann__",""
"2014-11-13 04:27:58 -0500","JOIN","AFKGeek",""
"2014-11-13 05:01:34 -0500","JOIN","johann__",""
"2014-11-13 06:17:58 -0500","JOIN","johann__",""
"2014-11-13 07:43:36 -0500","JOIN","johann__",""
"2014-11-13 07:51:10 -0500","JOIN","cjbischoff",""
"2014-11-13 07:51:22 -0500","LEAVE","cjbischoff",""
"2014-11-13 07:53:26 -0500","JOIN","johann__",""
"2014-11-13 08:15:43 -0500","JOIN","crakrjak",""
"2014-11-13 08:42:39 -0500","JOIN","forced_request",""
"2014-11-13 08:55:56 -0500","JOIN","andreMKE",""
"2014-11-13 09:04:16 -0500","JOIN","crakrjak",""
"2014-11-13 09:25:51 -0500","JOIN","drwhom",""
"2014-11-13 09:48:19 -0500","JOIN","johann__",""
"2014-11-13 10:05:33 -0500","JOIN","whippythellama",""
"2014-11-13 10:29:07 -0500","JOIN","fcerullo",""
"2014-11-13 10:46:19 -0500","JOIN","myshell",""
"2014-11-13 10:47:06 -0500","JOIN","csteipp",""
"2014-11-13 10:47:41 -0500","JOIN","rbmarliere",""
"2014-11-13 10:48:01 -0500","JOIN","darioq",""
"2014-11-13 10:48:01 -0500","JOIN","darioq",""
"2014-11-13 11:34:07 -0500","JOIN","whippythellama",""
"2014-11-13 11:41:02 -0500","JOIN","andreMKE",""
"2014-11-13 11:43:36 -0500","JOIN","andreMKE",""
"2014-11-13 11:47:07 -0500","JOIN","andreMKE",""
"2014-11-13 11:47:54 -0500","JOIN","johann__",""
"2014-11-13 12:51:45 -0500","JOIN","|1N3|",""
"2014-11-13 13:13:06 -0500","JOIN","crakrjak",""
